TXNAME	GENEID	R2_HCC827.bam	R3_HCC827.bam	R1_HCC827.bam	R3_H1975.bam	R1_H1975.bam	R2_H1975.bam
ENST00000534037	ENSG00000291080	23.47544	31.41836	35.324	140.31596	143.69702	131.16743
ENST00000534045	ENSG00000154237	0	0	0	0	0	1
ENST00000534050	ENSG00000141499	4.72206	3.04784	37.20368	0	0	0
ENST00000534052	ENSG00000136874	0	0.74425	0	2.14119	0	0
ENST00000534054	ENSG00000167799	11.46185	0	6.99129	6.19921	0.00001	9.91181
ENST00000534056	ENSG00000254685	7.33795	12.41599	12.16361	21.51958	23.09449	20.71835
ENST00000534060	ENSG00000165895	0	0	1	0	0	0
ENST00000534061	ENSG00000077616	0.5	0.5	0	0	0	0
ENST00000534064	ENSG00000149262	63.63155	115.23991	100.36351	90.27295	98.46303	59.61095
ENST00000534070	ENSG00000149554	14.23925	0	11.33629	35.064	41.85119	35.38848
ENST00000534072	ENSG00000197858	38.13929	14.45789	33.50129	18.41515	15.46535	6.1139
ENST00000534073	ENSG00000174165	19.18518	12.57226	19.86673	14.6465	19.17077	18.75538
ENST00000534074	ENSG00000109919	57.72211	0	0.00002	0	0.00001	0.00001
ENST00000534078	ENSG00000149792	0	2	3	0	6	5
ENST00000534079	ENSG00000166012	45.3267	23.82654	42.1057	9.11456	51.67955	84.60702
ENST00000534080	ENSG00000183569	10	0	0	1	0	0
ENST00000534081	ENSG00000254979	0	0	0	0	0	2
ENST00000534082	ENSG00000026508	18.3831	8.48163	7.97417	11.91758	30.44316	30.6249
ENST00000534083	ENSG00000110080	0	0	0	0	3.03357	0
ENST00000534084	ENSG00000149476	5	1.0029	1	1	3	6
ENST00000534085	ENSG00000118058	0	0	0	2	0	0
ENST00000534087	ENSG00000151702	0	0	0	0	0.66667	0
ENST00000534093	ENSG00000149489	19	40	22.47893	61.48787	72.73591	49.48877
ENST00000534097	ENSG00000183317	0	0	0	0.5	0	1.03403
ENST00000534098	ENSG00000085831	0	2.11678	1.05637	0	3.27356	0
ENST00000534100	ENSG00000254445	0	0	0	0	0	310
ENST00000534101	ENSG00000132780	0	1.00152	2.00881	1.00979	0	0
ENST00000534106	ENSG00000254505	0	0	4.0112	0	2.00986	0
ENST00000534108	ENSG00000197165	0	0	1.63946	0	0	0
ENST00000534110	ENSG00000173327	0	3	0	0	0	0
ENST00000534111	ENSG00000137648	588.52971	864.81793	703.96804	157.49904	186.41587	134.77345
ENST00000534113	ENSG00000187742	1.78703	11.02427	12.10832	7.19915	8.01135	8.75242
ENST00000534114	ENSG00000118096	0	0	0	0	2.0124	0
ENST00000534119	ENSG00000166840	3	0	0	0	0	0
ENST00000534120	ENSG00000255355	0	0	0	0	1	1
ENST00000534123	ENSG00000255036	3	0.25	0	0.25	4	0
ENST00000534127	ENSG00000166444	2.7475	2.34052	1.48376	0	0	0
ENST00000534128	ENSG00000255447	0	0	0	2	0	0
ENST00000534131	ENSG00000109861	1	3	2.00652	6.00135	1	1.00022
ENST00000534139	ENSG00000167792	0	0	0	3.0131	0	0
ENST00000534140	ENSG00000019144	0.01519	14.36729	0	24.57369	22.37147	55.32737
ENST00000534141	ENSG00000137502	0	0	6.11993	3.92099	0	8.7513
ENST00000534142	ENSG00000166473	0	0	0	0	3.3196	0
ENST00000534143	ENSG00000089505	1.19772	0	0	5.09091	3.81818	0
ENST00000534145	ENSG00000185187	0	0	6	0	0	0
ENST00000534148	ENSG00000255329	0	0	0	0	6	0
ENST00000534149	ENSG00000164733	0	1.05503	2.22584	5.29585	4.21526	8.69162
ENST00000534152	ENSG00000149313	0	0	0	0	11.77273	15.77485
ENST00000534155	ENSG00000147548	0	0	1.00378	1.00249	1.00306	0
ENST00000534164	ENSG00000183458	0	0	0	0	1	0
ENST00000534167	ENSG00000179698	0	0.4	0	4.5	10.5	2
ENST00000534171	ENSG00000166199	0	1	0	0	0	0
ENST00000534173	ENSG00000255105	0	0	0	0	0	1
ENST00000534176	ENSG00000162191	713.4857	2306.63502	809.54523	752.64566	716.74558	824.87223
ENST00000534178	ENSG00000255120	0.66667	0	0	0.33333	0.33333	0
ENST00000534180	ENSG00000167996	237.26308	308.75532	383.7612	843.96277	785.39083	1034.77208
ENST00000534181	ENSG00000149582	0	0	0	1.00761	0	0
ENST00000534183	ENSG00000162174	0.70633	0.00001	0	17.42713	8.05494	13.02311
ENST00000534187	ENSG00000186523	5.91055	10.65036	5.06455	18.31497	10.81267	8.44028
ENST00000534194	ENSG00000173599	3	1	0	1.2279	1	3.07478
ENST00000534198	ENSG00000173914	0	0	0	0	0	1
ENST00000534199	ENSG00000111907	6	2.15932	8.01569	22	16	15
ENST00000534203	ENSG00000168958	0	1.04036	0	0	0	0.5
ENST00000534205	ENSG00000186082	1	0	3	1	1	1
ENST00000534207	ENSG00000177830	0.00007	0	2.10879	4.16334	2.06621	2.05024
ENST00000534209	ENSG00000184860	4	8	4	0	1	1
ENST00000534210	ENSG00000179532	0	0	0	2	0	0
ENST00000534211	ENSG00000255074	0	0	1	0	1	0
ENST00000534213	ENSG00000110768	0	0	0	0	0.74773	0
ENST00000534214	ENSG00000167646	0	0	0	1.01933	0	1.05027
ENST00000534220	ENSG00000143401	7.52582	2.24654	2.99083	4.00708	4.01083	1.00343
ENST00000534221	ENSG00000178105	1.61084	3.4042	5.87511	456.82824	252.79699	398.01897
ENST00000534222	ENSG00000175592	0	0	1.00124	0	0	0
ENST00000534224	ENSG00000137504	0	0	0	1	0	0.55945
ENST00000534225	ENSG00000150782	9.0473	13.05854	10.20607	45.20329	40.23782	41.7171
ENST00000534228	ENSG00000105397	1.25151	0	0	0	0	0
ENST00000534229	ENSG00000166833	0	0	5.02279	0	0	0
ENST00000534230	ENSG00000109929	0	1.82031	4.40275	0.00003	8.10923	3.50026
ENST00000534232	ENSG00000104529	0	1.00036	0	0	0	0
ENST00000534233	ENSG00000149428	0	0	1.42723	0.00001	0	1.40924
ENST00000534237	ENSG00000103811	115.83878	23.62968	38.51292	0.00001	3.73298	0.00004
ENST00000534242	ENSG00000179526	1.11974	0	3.03249	0	0	0
ENST00000534249	ENSG00000149179	0	1.00668	0	2.04354	0	0
ENST00000534251	ENSG00000128284	0	1.02382	1.09593	0	0	0
ENST00000534254	ENSG00000177830	0	0	0	0	1.00866	0
ENST00000534258	ENSG00000183889	3	0	0	0	0	0
ENST00000534259	ENSG00000138303	38.34505	0	0	0	0	0
ENST00000534264	ENSG00000137509	1.54452	5.6574	1.57148	8.37417	6.71228	11.68519
ENST00000534267	ENSG00000100490	0	1	0	1.23559	3.6696	0
ENST00000534269	ENSG00000029363	2.42979	1.49739	1.86673	6.84378	0	5.04692
ENST00000534272	ENSG00000110321	0	0	1.00548	0	0	0
ENST00000534273	ENSG00000175115	2.05454	0	3.11798	0	0	2
ENST00000534275	ENSG00000254787	0	0	0	0	0	1
ENST00000534277	ENSG00000197302	0	4.60716	1.71772	3.01984	1.80151	0.00001
ENST00000534278	ENSG00000166444	1.00849	0	0	0	0	0
ENST00000534280	ENSG00000126457	0	0	7.01119	2.00241	0	2.00164
ENST00000534281	ENSG00000110315	3.91482	2.51668	7.55278	1.30378	2.35927	1.22325
ENST00000534285	ENSG00000167325	0	0	0	0	1.21536	0
ENST00000534286	ENSG00000137642	0	0	0	1.0051	0	0.34142
ENST00000534289	ENSG00000143228	2	0	0	0	0	0
ENST00000534292	ENSG00000134470	0	0	0	9.74587	0	0
ENST00000534296	ENSG00000026508	0	1.01009	0	0	0	0
ENST00000534297	ENSG00000255248	1	1	0	1	4	4
ENST00000534300	ENSG00000110497	0	14.25493	0	0.00001	29.22738	0
ENST00000534303	ENSG00000181135	1.10101	8.32088	8.68671	5.25563	4.2087	2.07578
ENST00000534304	ENSG00000174501	0	0	0	0	1.04938	0
ENST00000534307	ENSG00000087365	5	3	2.5	7.5	4	8
ENST00000534312	ENSG00000284969	2	2	1	28.31165	32.76702	29.82647
ENST00000534313	ENSG00000213445	0.00002	0	0.17959	0.00001	0	2.11415
ENST00000534315	ENSG00000110074	0	1.23337	1.47914	0	0.00002	0
ENST00000534324	ENSG00000215883	138.64677	104.71273	67.36485	36.72489	50.16576	35.73961
ENST00000534325	ENSG00000173715	0	0	6	11.64204	0	0
ENST00000534326	ENSG00000137216	0	0	1.01721	0	0	1.00833
ENST00000534327	ENSG00000204532	0	0	1	0	0	0
ENST00000534329	ENSG00000110700	0	0.00105	13.00133	16.05191	0	0
ENST00000534330	ENSG00000254481	2	1	0	3	1	0
ENST00000534331	ENSG00000078114	0.25	0	0	0	0	0
ENST00000534333	ENSG00000175550	1.00566	1.00148	1.00177	1.00074	0	1.00161
ENST00000534336	ENSG00000251562	248.1673	129.31404	217.03632	108.94971	114.85169	86.1976
ENST00000534337	ENSG00000196378	0	0	1.32456	0.64465	6.08983	5.08242
ENST00000534339	ENSG00000147535	0	0	0	0	1.02641	0
ENST00000534340	ENSG00000166902	11.25328	12.26004	26.56959	27.58707	19.33221	17.02951
ENST00000534341	ENSG00000171204	2.74918	5.90941	14.40009	11.70473	4.85402	16.56189
ENST00000534343	ENSG00000132275	1.19293	3.12907	7.65041	2.15327	3.15317	2.12698
ENST00000534345	ENSG00000127054	1.00751	0	0	2.00468	0	0
ENST00000534347	ENSG00000052841	0	0	0	7.04037	0	8.04027
ENST00000534348	ENSG00000255526	0	0.5	0	0	0.54504	0
ENST00000534350	ENSG00000182307	0	0	0	0	0.00001	2.73348
ENST00000534352	ENSG00000167792	0	0	0	0	1.00029	0
ENST00000534355	ENSG00000211450	10768.60751	11827.57709	14488.72678	8691.76894	9524.92703	8501.70274
ENST00000534357	ENSG00000134909	0.04505	0	0	0	0	0
ENST00000534358	ENSG00000118058	125.73765	0.00002	79.17179	158.01915	184.6302	165.42003
ENST00000534360	ENSG00000137691	1	3.19323	5	5.16693	6.44483	11.04715
ENST00000534363	ENSG00000245680	15	17	10	0	22	25
ENST00000534369	ENSG00000197302	0	0	1	1.01627	2	1
ENST00000534376	ENSG00000135540	0	0	0	0	1	0
ENST00000534377	ENSG00000104529	0	0	0	0	0	1.01669
ENST00000534378	ENSG00000105135	5.05003	13.09251	12.29322	4.06023	8.10678	8.08152
ENST00000534380	ENSG00000104529	15.26046	30.38249	37.63341	8.11677	18.32184	15.73636
ENST00000534382	ENSG00000164733	5.91851	3.35461	2.32469	20.57103	14.90672	18.59442
ENST00000534383	ENSG00000137731	1.04117	0	0	0	0	0
ENST00000534385	ENSG00000167283	26.78086	33.09851	29.04094	59.16705	85.71599	76.95336
ENST00000534389	ENSG00000009307	0	0	1.01508	0	0	0
ENST00000534394	ENSG00000135218	0	0	0	0	0	1
ENST00000534398	ENSG00000203499	1	0	0	7	7	2
ENST00000534401	ENSG00000184363	0.00002	0.00001	0	0	0	0
ENST00000534403	ENSG00000189057	0	1	0	0	0	0
ENST00000534405	ENSG00000166311	0.00002	28.78783	0	9.10231	0	9.46799
ENST00000534407	ENSG00000154133	0	0	0	6.03701	0	0
ENST00000534411	ENSG00000237353	0	0	0	0.33333	0	0
ENST00000534412	ENSG00000073921	0	0	0	0	1.0496	0
ENST00000534415	ENSG00000186714	0	0	0.33333	0	0	0
ENST00000534417	ENSG00000052841	1.00752	0	0	0	0	0
ENST00000534419	ENSG00000089597	0	0	1.01394	0	0	0
ENST00000534427	ENSG00000167700	0.1799	0	0	0	0.41598	0
ENST00000534431	ENSG00000255202	0	0	0	0	0	1
ENST00000534432	ENSG00000173327	0	0	0	0	1.00626	0
ENST00000534435	ENSG00000179526	0.897	1	0	25.51245	1	16
ENST00000534438	ENSG00000254873	1	2	4	1	0	0
ENST00000534440	ENSG00000149273	24.05292	20.304	33.72245	14.55716	35.68533	19.00485
ENST00000534444	ENSG00000105639	0	2.94181	0	1.06637	0	0
ENST00000534445	ENSG00000196378	0	5.06769	1.32456	6.45395	0	0
ENST00000534447	ENSG00000166473	0	0	2	0	0	2
ENST00000534449	ENSG00000177106	14.48394	4.22378	13.714	6.15308	2.06207	5.83491
ENST00000534450	ENSG00000132780	4.03299	0	0	2.01716	3.00065	1.00422
ENST00000534453	ENSG00000132781	0	0	3	2.16264	0	4.76951
ENST00000534455	ENSG00000109929	0	0	0	0	0	3.69673
ENST00000534458	ENSG00000170903	0	0	1.03785	6.28415	4.06927	2.37779
ENST00000534460	ENSG00000117625	0	0	0	0	0	2
ENST00000534461	ENSG00000140988	0	0	1.00088	0	0	0
ENST00000534464	ENSG00000148926	0	0	0	1.23106	0	0
ENST00000534472	ENSG00000134910	0	3.21239	0	0	17.25448	0
ENST00000534475	ENSG00000104529	0	0.52096	1	0	0	0
ENST00000534479	ENSG00000050165	12	2	2.83597	0	1	1
ENST00000534480	ENSG00000167861	0	1.05362	1.1542	0	0	0
ENST00000534482	ENSG00000172922	6.319	3.06507	0.00009	4.38792	7.61663	0.00005
ENST00000534488	ENSG00000174547	77.21295	70.11673	89.96686	161.73084	193.65382	192.43091
ENST00000534490	ENSG00000172809	0	0	0	0	0	1.00414
ENST00000534502	ENSG00000117262	0	3	5.21047	14.41643	24.54944	18.31783
ENST00000534507	ENSG00000008517	9.20744	0	0	14.37639	14.83676	13.63395
ENST00000534509	ENSG00000135372	0	0	0	0	1.00684	0
ENST00000534510	ENSG00000164733	1.21079	4.2254	0	11.05142	8.59244	11.54882
ENST00000534515	ENSG00000175482	95.15047	33.8865	47.39091	95.33788	97.59751	94.38487
ENST00000534517	ENSG00000255031	0	0.81834	2.46316	0	0.5	0.69415
ENST00000534520	ENSG00000186523	0	0	0	1	0	0
ENST00000534521	ENSG00000137713	0	0	0	0	2.69546	1.18982
ENST00000534522	ENSG00000076706	3	0	0	0	0	0
ENST00000534526	ENSG00000139132	117	85.94689	120.9724	87.55364	89.80476	79.9599
ENST00000534528	ENSG00000100557	0	0	1	0	0	0
ENST00000534529	ENSG00000160613	96.66071	48.61326	104.08242	26.38646	16.08294	0
ENST00000534531	ENSG00000134827	0	0	0	0	0	2.00148
ENST00000534532	ENSG00000151503	0	0	85.43723	28.68832	2.93545	4.72034
ENST00000534533	ENSG00000103811	0	0	0	1.27585	5.36431	1.41507
ENST00000534534	ENSG00000110075	0	0	1.12509	1.11606	9.19703	3.20765
ENST00000534540	ENSG00000247095	0	0	0	18.31421	12.66408	7.95541
ENST00000534546	ENSG00000149547	4.0124	6.07642	11.06819	13.10862	15.15815	28.13195
ENST00000534548	ENSG00000151503	25.02416	23.44803	7.42311	14.3036	20.43475	18.94876
ENST00000534552	ENSG00000166387	0	3	0	0	3	0
ENST00000534553	ENSG00000167995	0	0	0	0	0	1
ENST00000534555	ENSG00000149273	0	2.00024	0	0.99759	0	0
ENST00000534558	ENSG00000173039	3	6.01363	5.00672	1	1.00228	1
ENST00000534562	ENSG00000133789	0	3.06716	0	0	5.33503	1.00545
ENST00000534564	ENSG00000074266	0	0	0	0	0.5	0
ENST00000534566	ENSG00000100490	0	0	0	0	1.85743	0
ENST00000534571	ENSG00000162174	103.70386	108.67191	156.22692	43.40444	53.52336	51.80305
ENST00000534579	ENSG00000198561	0	0	2.16333	2.68525	5.89052	4.81454
ENST00000534582	ENSG00000084234	0	0	0	0	1.02243	0
ENST00000534587	ENSG00000254418	0	0	0	3	0	0
ENST00000534589	ENSG00000181135	0	0.91834	0	0	0	0
ENST00000534590	ENSG00000185627	0	0	1.00564	2.00189	0	0
ENST00000534591	ENSG00000149823	0	3.08084	1.01292	0	0	1.00518
ENST00000534593	ENSG00000255345	0	0	0	5	10	4
ENST00000534599	ENSG00000166441	47.87997	44.31432	73.72869	50.12217	48.78489	32.81577
ENST00000534600	ENSG00000166181	4.0103	3.10799	3.92754	8.84717	9.43708	15.69591
ENST00000534603	ENSG00000177225	0	0	0	0	0.00001	0
ENST00000534605	ENSG00000110321	0	0	0	0	0	1
ENST00000534609	ENSG00000172243	1.5	0	0	2.82476	0	0
ENST00000534619	ENSG00000147676	0	0.5	0	5.00636	3.00562	4.00289
ENST00000534620	ENSG00000254607	0	1	0	0	0	0
ENST00000534624	ENSG00000109971	7489.96833	14618.29102	16037.89808	18310.09496	21634.25097	20618.07468
ENST00000534628	ENSG00000162139	1.86606	11.6516	12.72518	1.61578	6.01593	0
ENST00000534629	ENSG00000254793	2	2	0	3	3	0
ENST00000534634	ENSG00000172890	0	0	0	0	0.65916	0
ENST00000534635	ENSG00000166352	2.18947	11.17777	9.42714	21.29772	17.35864	20.16451
ENST00000534636	ENSG00000164733	46.17779	54.47109	62.97107	33.95836	40.09049	40.53588
ENST00000534638	ENSG00000151376	2	2	1	0	0	0
ENST00000534641	ENSG00000110768	0	0	0	0	5.10593	1.56972
ENST00000534646	ENSG00000110330	0	0	0	0	0.00001	3.63631
ENST00000534647	ENSG00000254732	0	0	0	1	1	1
ENST00000534649	ENSG00000177595	0	0	1.10902	0	0	0
ENST00000534650	ENSG00000172977	14.8026	0	0	8.58707	9.09275	21.157
ENST00000534657	ENSG00000136153	0	2.00135	3.0089	0	0	3
ENST00000534659	ENSG00000291173	0	0	0.5	0	0	0
ENST00000534665	ENSG00000166444	0	0	0	1.43525	0	1
ENST00000534667	ENSG00000149809	8.03139	1	1	1	1	1
ENST00000534678	ENSG00000118058	1	0	0.48473	0	2	0
ENST00000534680	ENSG00000213563	2.02055	1	2.02658	23.60783	30	25.02656
ENST00000534686	ENSG00000186104	32.11496	34.35124	43.04093	67.68814	69.7009	56.77097
ENST00000534689	ENSG00000154760	0	0	1.43766	1.24744	1.09101	0
ENST00000534690	ENSG00000236287	0	0	1	0	0	1
ENST00000534692	ENSG00000217555	1.0025	2.0034	0	1.00114	0	1.00085
ENST00000534704	ENSG00000254469	0	0	0	0	2	1
ENST00000534715	ENSG00000149541	0	0	0	1	0	0
ENST00000534716	ENSG00000213619	0	0	0	0	1.01725	0
ENST00000534717	ENSG00000155366	8.0246	10.03905	9.04435	3.01093	10.02746	4.00828
ENST00000534719	ENSG00000167996	0	0	2.00031	0	0	0
ENST00000534725	ENSG00000185803	134.81116	146.91153	137.03189	10.33962	198.41213	0.00003
ENST00000534728	ENSG00000289631	0	0	0	0	1	1.5
ENST00000534735	ENSG00000184232	0	0	1	0	0	1
ENST00000534737	ENSG00000178685	0	0	0.5	0	0	0
ENST00000534740	ENSG00000175513	0	0	0.66667	0	0	0
ENST00000534742	ENSG00000255026	0	0	0	2	3.21022	3
ENST00000534749	ENSG00000110697	561.5474	196.29854	258.05788	316.19204	254.01337	28.62815
ENST00000534750	ENSG00000174885	0	0	0	0.5	0	0
ENST00000534751	ENSG00000019485	20.93734	12	11	18	16	17
ENST00000534754	ENSG00000137642	5.00792	0	4.00383	0	0	0
ENST00000534758	ENSG00000139974	0	1	0	0	1	0
ENST00000534760	ENSG00000236607	3	1	0	0	0	1
ENST00000534761	ENSG00000084234	0	0	0	0	1.02243	1.04318
ENST00000534763	ENSG00000173992	0	0	0	1.0014	3.19971	4
ENST00000534765	ENSG00000087365	0	0	0	0	1.01625	0
ENST00000534767	ENSG00000213693	4	1	0	0	0	1
ENST00000534769	ENSG00000172757	9.04227	17.69049	10.03024	25.39395	23.05702	31.95505
ENST00000534770	ENSG00000166012	51.28624	45.2453	83.76801	52.48162	61.22059	40.51565
ENST00000534772	ENSG00000103051	4.09697	0	1.03624	0	6.10435	2.01187
ENST00000534773	ENSG00000075239	1	0	0	0	0	0
ENST00000534775	ENSG00000110536	241.84091	226.43879	228.60839	217.61927	208.87626	271.21923
ENST00000534781	ENSG00000161016	2754.58943	2.59129	2.96019	76.5714	0.00111	0.00105
ENST00000534782	ENSG00000255248	0	0.66667	0	14.68682	6	11
ENST00000534783	ENSG00000166444	0	0	1	0	0	0
ENST00000534784	ENSG00000172757	2.00028	2.2462	3.328	3.98952	2.56067	2.74834
ENST00000534788	ENSG00000110375	10.26667	8.18668	0	5.55556	4.33333	5.11111
ENST00000534794	ENSG00000048649	0	0	1.00187	1	1.00087	2.00221
ENST00000534795	ENSG00000172893	0	2	1.00392	0	0	0
ENST00000534796	ENSG00000184007	1.00489	1.04558	0	0	0	0
ENST00000534797	ENSG00000023191	64.50129	0	0	0	0	0
ENST00000534802	ENSG00000149091	0	0	35.52449	12.06567	0	0
ENST00000534807	ENSG00000141279	6	0	1	2	0	0
ENST00000534810	ENSG00000166793	0	0	0.50109	0	0	0
ENST00000534811	ENSG00000179632	0	0	0	0	0	1.0059
ENST00000534815	ENSG00000182359	0	0	0	0	1.02058	0
ENST00000534819	ENSG00000293278	3	1	2	0	4	1
ENST00000534825	ENSG00000135387	0	0	1.00519	0	0	0
ENST00000534834	ENSG00000198393	1.24605	1.00282	0	3.17052	1.71325	0
ENST00000534836	ENSG00000176927	0.5	0	0	0	0	0
ENST00000534837	ENSG00000139200	0	0	0	0	1	0
ENST00000534839	ENSG00000041982	20.04737	8.07312	11.0528	25.08354	28	28.13886
ENST00000534842	ENSG00000182544	518.36237	160.23973	178.53651	265.20898	76.2091	237.71067
ENST00000534843	ENSG00000178878	3.63904	12.5	48.40654	9.5	10.5	8.5
ENST00000534853	ENSG00000115286	2.02707	4.07786	4.09243	2.03754	5.91848	6.08505
ENST00000534854	ENSG00000015153	515.03495	240.51447	539.6555	497.14402	566.62417	455.02472
ENST00000534855	ENSG00000115137	4	1.5	6.3	3.33333	0	9.33333
ENST00000534864	ENSG00000245552	2	0	1	1	2	0
ENST00000534870	ENSG00000087274	0	0	0	1	0	0
ENST00000534871	ENSG00000178999	351.27608	303.37886	372.10699	436.03843	547.45875	508.90913
ENST00000534877	ENSG00000111652	4.31186	4.15443	2.14664	8.41982	7.26929	2.1293
ENST00000534878	ENSG00000167985	0	0	0	0	0.00001	0
ENST00000534885	ENSG00000067182	117.19198	19.38617	21.83936	13.0216	8.61187	6.17884
ENST00000534890	ENSG00000087494	0	0	0	0	1.01028	0
ENST00000534894	ENSG00000148737	21.0161	3.21002	9.99213	25.24643	28.49577	23.60332
ENST00000534898	ENSG00000100890	48.44501	120.76631	142.40845	166.0082	37.36711	153.42964
ENST00000534905	ENSG00000168010	6	8.28732	13.88731	5.13795	1.10813	14
ENST00000534911	ENSG00000168876	0	2.30808	2.34885	18.3437	24.5451	11.72473
ENST00000534914	ENSG00000153363	11.12925	17.1969	28.77132	226.43778	323.43382	255.9748
ENST00000534918	ENSG00000225138	53	34	37	32	23	20
ENST00000534919	ENSG00000293242	0	0	0	0	1	0
ENST00000534923	ENSG00000231887	1	0	0	0	0	0
ENST00000534928	ENSG00000147905	122.98172	2.77985	6.68528	8.22406	7.48509	4.99931
ENST00000534929	ENSG00000149761	0	1	0	0	0	0
ENST00000534930	ENSG00000155957	0	0	1.0777	0	0	0
ENST00000534932	ENSG00000139151	0.16667	0	0	0	0	0
ENST00000534938	ENSG00000119616	5	5.14109	5.16525	20.73398	27.48154	26.76142
ENST00000534939	ENSG00000197361	9	2	2	10	18	9
ENST00000534940	ENSG00000169093	1.51319	4.75795	7.68733	3.70766	2.40764	1.13636
ENST00000534941	ENSG00000174928	45.37188	103.95817	199.01084	0	0	0
ENST00000534943	ENSG00000185344	0	0	2	0	0	0
ENST00000534947	ENSG00000111652	287.33098	319.88086	271.89217	309.9454	343.11654	356.78885
ENST00000534948	ENSG00000177853	0	0	0	0	0	1.45998
ENST00000534951	ENSG00000111737	2.5299	10	3.26936	5.06382	3.03714	4.31909
ENST00000534952	ENSG00000153823	0	0	0	3.11274	1.01358	2.07698
ENST00000534958	ENSG00000112530	0	0	0	1.3086	0	0
ENST00000534961	ENSG00000120925	0	9.03724	3.739	21.07246	19.36114	24.41192
ENST00000534964	ENSG00000047346	0	2.2108	0	4.65876	4.77626	7.49638
ENST00000534965	ENSG00000110583	0	6.08707	4	4.05075	12	4
ENST00000534969	ENSG00000139178	2.37189	0	1.14306	0	0	0
ENST00000534976	ENSG00000089053	0	2.11711	0	0	3.2083	3.23758
ENST00000534980	ENSG00000110367	566.06045	81.97338	7655.04663	1773.15956	615.762	2802.45443
ENST00000534981	ENSG00000111726	19.24289	12.69998	20.15232	40.656	12.13609	18.84038
ENST00000534983	ENSG00000006118	2.28097	1	0	0	1.04952	0
ENST00000534987	ENSG00000137497	0	0	0	0	0	0.00001
ENST00000534988	ENSG00000256116	107.77255	15	71	13.125	15	21
ENST00000534989	ENSG00000135775	0	2.23132	0	0	0	0
ENST00000534991	ENSG00000256073	171	275	363	604	723	578
ENST00000534992	ENSG00000187741	0	4.08841	0	0	0	0
ENST00000534993	ENSG00000187630	8.18116	2.16134	7.16502	5.68472	0	0
ENST00000534994	ENSG00000182149	0	0	0	1.00562	0	0
ENST00000534995	ENSG00000184445	0	0	3	1.02812	2.31706	3.0368
ENST00000535000	ENSG00000149761	5.00804	6.85486	3.51137	13.01398	10	7.00698
ENST00000535004	ENSG00000198598	0	0	0	4.99804	3	3
ENST00000535005	ENSG00000073060	0	3.05061	0	0	0	0
ENST00000535007	ENSG00000115694	75.44846	71.53017	68.32325	79.62052	62.0701	77.05778
ENST00000535009	ENSG00000162341	4	3	1.38543	5.03225	3.05281	3.05937
ENST00000535010	ENSG00000097033	42.77573	28.79029	32.62961	97.6126	84.43469	83.30094
ENST00000535011	ENSG00000128595	483.42943	63.60874	189.70461	122.66225	64.80774	30.00416
ENST00000535020	ENSG00000187109	265.68176	292.42125	401.04959	394.11385	471.28314	439.8659
ENST00000535024	ENSG00000111215	6	9	35	31	49	20
ENST00000535030	ENSG00000047621	0.08362	1.01263	0	0	0	0
ENST00000535032	ENSG00000141219	20.57949	5.84878	17.14033	22.18754	26.13248	38.988
ENST00000535033	ENSG00000134548	0	2.98986	0.20312	0	0.33333	0
ENST00000535035	ENSG00000116133	0	0	0	0	0	1.56531
ENST00000535036	ENSG00000176915	0	0	1.00582	0	0	0
ENST00000535038	ENSG00000067182	3.87667	0	0.61941	0	0	0
ENST00000535040	ENSG00000146242	45.08179	80.28551	0	166.89128	130.48653	259.1073
ENST00000535042	ENSG00000134825	7.05684	8.05573	29.22624	3.03698	2.02227	2.0255
ENST00000535047	ENSG00000110841	0	0	1.24145	0	1.09087	0
ENST00000535049	ENSG00000051825	0	0	0	0	1	0
ENST00000535052	ENSG00000120647	0	0	0	0	0	2.11408
ENST00000535054	ENSG00000214530	0	0.9704	0	0	0	0
ENST00000535055	ENSG00000177981	0	1.35925	2.53745	0	0	0
ENST00000535064	ENSG00000146426	0	0	0	0	0	1.28961
ENST00000535067	ENSG00000177192	10.22357	1.14064	2.27007	1.11424	1.17286	7.54767
ENST00000535070	ENSG00000105705	0	0	0	0	0	21.3171
